,Unnamed: 0,size,status,setup_time,solve_time,run_time,obj,iters
69,lcvx_N_100_i_9,4214,QOCO_SOLVED,0.000332631,0.002978963,0.0033115939999999,-3.3533258724462267,10
70,lcvx_N_100_i_10,4214,QOCO_SOLVED,0.000321002,0.002985094,0.003306096,-3.353325230667535,10
71,lcvx_N_100_i_11,4214,QOCO_SOLVED,0.000325601,0.002988894,0.003314495,-3.3533250629788034,10
72,lcvx_N_100_i_12,4214,QOCO_SOLVED,0.000320681,0.002988973,0.003309654,-3.3533235313470544,10
73,lcvx_N_100_i_13,4214,QOCO_SOLVED,0.000362122,0.003817186,0.004179308,-3.3533244413983603,11
74,lcvx_N_100_i_14,4214,QOCO_SOLVED,0.000366822,0.003510596,0.003877418,-3.3533199952387496,11
75,lcvx_N_100_i_15,4214,QOCO_SOLVED,0.000373052,0.003497396,0.003870448,-3.353322680113102,10
76,lcvx_N_100_i_16,4214,QOCO_SOLVED,0.000362932,0.003433795,0.0037967269999999,-3.353320606363836,10
77,lcvx_N_100_i_17,4214,QOCO_SOLVED,0.000365412,0.003445155,0.003810567,-3.353320400913677,10
78,lcvx_N_100_i_18,4214,QOCO_SOLVED,0.000346512,0.002990943,0.0033374549999999,-3.353316808941082,10
79,lcvx_N_100_i_19,4214,QOCO_SOLVED,0.000359062,0.003440165,0.0037992269999999,-3.3533206092644887,10
80,lcvx_N_125_i_0,5264,QOCO_SOLVED,0.000425542,0.004636601,0.005062143,-3.3537270838880264,11
81,lcvx_N_125_i_1,5264,QOCO_SOLVED,0.000400682,0.003656526,0.004057208,-3.3537295909392646,10
82,lcvx_N_125_i_2,5264,QOCO_SOLVED,0.000399571,0.003667446,0.004067017,-3.353727444998966,10
83,lcvx_N_125_i_3,5264,QOCO_SOLVED,0.000387837,0.003618507,0.004006344,-3.3537297123174823,10
84,lcvx_N_125_i_4,5264,QOCO_SOLVED,0.000392377,0.003676728,0.004069105,-3.353733489752358,10
85,lcvx_N_125_i_5,5264,QOCO_SOLVED,0.000400517,0.00366439,0.0040649069999999,-3.353727282413284,10
86,lcvx_N_125_i_6,5264,QOCO_SOLVED,0.000401238,0.003661361,0.004062599,-3.353726372456336,10
87,lcvx_N_125_i_7,5264,QOCO_SOLVED,0.000387548,0.003648282,0.00403583,-3.3537219766377717,10
88,lcvx_N_125_i_8,5264,QOCO_SOLVED,0.000440728,0.00445321,0.004893938,-3.353732185817757,10
89,lcvx_N_125_i_9,5264,QOCO_SOLVED,0.000398579,0.003689975,0.0040885539999999,-3.3537316690201147,10
90,lcvx_N_125_i_10,5264,QOCO_SOLVED,0.000390569,0.003655626,0.004046195,-3.3537331297289628,10
91,lcvx_N_125_i_11,5264,QOCO_SOLVED,0.000404948,0.003701807,0.004106755,-3.3537345702178523,10
92,lcvx_N_125_i_12,5264,QOCO_SOLVED,0.000394499,0.003707197,0.004101696,-3.3537335120391454,10
93,lcvx_N_125_i_13,5264,QOCO_SOLVED,0.000451908,0.004257047,0.004708955,-3.3537237973246583,10
94,lcvx_N_125_i_14,5264,QOCO_SOLVED,0.000443959,0.004264828,0.004708787,-3.353728600249056,10
95,lcvx_N_125_i_15,5264,QOCO_SOLVED,0.000392529,0.003656862,0.004049391,-3.3537264485542857,10
96,lcvx_N_125_i_16,5264,QOCO_SOLVED,0.00038583,0.003638182,0.0040240119999999,-3.353727229604089,10
97,lcvx_N_125_i_17,5264,QOCO_SOLVED,0.00039409,0.004013102,0.004407192,-3.353729921289436,11
98,lcvx_N_125_i_18,5264,QOCO_SOLVED,0.000397869,0.003644893,0.004042762,-3.353724890531101,10
99,lcvx_N_125_i_19,5264,QOCO_SOLVED,0.000406299,0.003671944,0.004078243,-3.3537270285399376,10
100,group_lasso_N_1_i_0,761,QOCO_SOLVED,6.246e-05,0.000130091,0.000192551,6.611193979702117,6
101,group_lasso_N_1_i_1,761,QOCO_SOLVED,6.4771e-05,0.00013345,0.000198221,5.283053887752319,6
102,group_lasso_N_1_i_2,761,QOCO_SOLVED,6.364e-05,0.00013129,0.00019493,4.569092260499865,6
103,group_lasso_N_1_i_3,761,QOCO_SOLVED,6.509e-05,0.00013555,0.0002006399999999,4.865234948418806,6
104,group_lasso_N_1_i_4,761,QOCO_SOLVED,6.504e-05,0.00013658,0.00020162,5.079370658544764,6
105,group_lasso_N_1_i_5,761,QOCO_SOLVED,6.167e-05,0.00013762,0.00019929,4.963371660772124,6
106,group_lasso_N_1_i_6,761,QOCO_SOLVED,6.207e-05,0.00013117,0.00019324,4.42005605212044,6
107,group_lasso_N_1_i_7,761,QOCO_SOLVED,6.366e-05,0.00012955,0.00019321,4.929906478263094,6
108,group_lasso_N_1_i_8,761,QOCO_SOLVED,6.274e-05,0.000130491,0.0001932309999999,5.289924303764765,6
109,group_lasso_N_1_i_9,761,QOCO_SOLVED,7.106e-05,0.00015508,0.00022614,4.532813862826128,6
110,group_lasso_N_1_i_10,761,QOCO_SOLVED,6.8461e-05,0.00015187,0.000220331,4.720500380922002,6
111,group_lasso_N_1_i_11,761,QOCO_SOLVED,6.854e-05,0.0001523,0.0002208399999999,6.499747801788756,6
112,group_lasso_N_1_i_12,761,QOCO_SOLVED,6.981e-05,0.000151401,0.000221211,5.442425979633539,6
113,group_lasso_N_1_i_13,761,QOCO_SOLVED,7.016e-05,0.000151841,0.000222001,5.001868304404002,6
114,group_lasso_N_1_i_14,761,QOCO_SOLVED,7.0051e-05,0.00015265,0.000222701,5.737814725224714,6
115,group_lasso_N_1_i_15,761,QOCO_SOLVED,6.956e-05,0.000152891,0.000222451,4.865775335966183,6
116,group_lasso_N_1_i_16,761,QOCO_SOLVED,6.878e-05,0.000151951,0.000220731,4.875678316915288,6
117,group_lasso_N_1_i_17,761,QOCO_SOLVED,6.38e-05,0.000130291,0.000194091,4.961587633388036,6
118,group_lasso_N_1_i_18,761,QOCO_SOLVED,6.288e-05,0.000128971,0.000191851,5.266247851286042,6
119,group_lasso_N_1_i_19,761,QOCO_SOLVED,6.282e-05,0.00013043,0.00019325,6.751355466098127,6
120,group_lasso_N_2_i_0,2022,QOCO_SOLVED,0.000188981,0.000355431,0.000544412,4.027435268687187,7
121,group_lasso_N_2_i_1,2022,QOCO_SOLVED,0.00018206,0.000348781,0.000530841,5.379108760397622,7
122,group_lasso_N_2_i_2,2022,QOCO_SOLVED,0.00020334,0.000363201,0.000566541,4.539416506108896,7
123,group_lasso_N_2_i_3,2022,QOCO_SOLVED,0.000191991,0.000529751,0.0007217419999999,4.4165279748383846,8
124,group_lasso_N_2_i_4,2022,QOCO_SOLVED,0.000199161,0.000422781,0.000621942,4.217826490341554,7
125,group_lasso_N_2_i_5,2022,QOCO_SOLVED,0.00018101,0.000386761,0.000567771,3.667028716018468,8
126,group_lasso_N_2_i_6,2022,QOCO_SOLVED,0.000182171,0.000338491,0.000520662,3.960634361607629,7
127,group_lasso_N_2_i_7,2022,QOCO_SOLVED,0.00018033,0.000358031,0.000538361,3.9460550123415463,7
128,group_lasso_N_2_i_8,2022,QOCO_SOLVED,0.000182641,0.000349431,0.000532072,3.049055106016267,7
129,group_lasso_N_2_i_9,2022,QOCO_SOLVED,0.000175091,0.000352041,0.000527132,3.633081049128807,7
130,group_lasso_N_2_i_10,2022,QOCO_SOLVED,0.000193441,0.000361571,0.000555012,2.8204951399339286,6
131,group_lasso_N_2_i_11,2022,QOCO_SOLVED,0.000193891,0.000420701,0.000614592,5.557424945485574,7
132,group_lasso_N_2_i_12,2022,QOCO_SOLVED,0.000197472,0.000417003,0.000614475,4.1462362725187845,7
133,group_lasso_N_2_i_13,2022,QOCO_SOLVED,0.000200681,0.000421563,0.000622244,4.378880774921346,7
134,group_lasso_N_2_i_14,2022,QOCO_SOLVED,0.000194681,0.000354763,0.000549444,3.2394053079717446,7
135,group_lasso_N_2_i_15,2022,QOCO_SOLVED,0.000175491,0.000346582,0.000522073,4.172098472193408,7
136,group_lasso_N_2_i_16,2022,QOCO_SOLVED,0.000176972,0.000342102,0.000519074,3.983393530187007,7
137,group_lasso_N_2_i_17,2022,QOCO_SOLVED,0.000174361,0.000348172,0.0005225329999999,4.079410045403646,7
138,group_lasso_N_2_i_18,2022,QOCO_SOLVED,0.000198281,0.000417582,0.000615863,5.22308486293405,7
139,group_lasso_N_2_i_19,2022,QOCO_SOLVED,0.000180161,0.000343122,0.000523283,3.999850646921868,7
140,group_lasso_N_3_i_0,3783,QOCO_SOLVED,0.000616004,0.000740684,0.001356688,2.6565723478098318,8
141,group_lasso_N_3_i_1,3783,QOCO_SOLVED,0.000584973,0.000730014,0.001314987,4.17788293848331,8
142,group_lasso_N_3_i_2,3783,QOCO_SOLVED,0.000589023,0.000748553,0.001337576,4.6832427344038114,7
143,group_lasso_N_3_i_3,3783,QOCO_SOLVED,0.000574373,0.000645173,0.001219546,5.031634838322302,7
144,group_lasso_N_3_i_4,3783,QOCO_SOLVED,0.000572163,0.000720723,0.001292886,4.135347923332969,8
145,group_lasso_N_3_i_5,3783,QOCO_SOLVED,0.000577512,0.000654313,0.001231825,3.1411050652535324,7
146,group_lasso_N_3_i_6,3783,QOCO_SOLVED,0.000582713,0.000646623,0.001229336,4.244147151412979,7
147,group_lasso_N_3_i_7,3783,QOCO_SOLVED,0.000584243,0.000725863,0.001310106,3.103334716917006,8
148,group_lasso_N_3_i_8,3783,QOCO_SOLVED,0.000580262,0.000730754,0.001311016,3.249528112948409,8
149,group_lasso_N_3_i_9,3783,QOCO_SOLVED,0.000607403,0.000637043,0.001244446,2.9207348615449007,7
150,group_lasso_N_3_i_10,3783,QOCO_SOLVED,0.000602362,0.000844254,0.001446616,3.720716754724669,8
151,group_lasso_N_3_i_11,3783,QOCO_SOLVED,0.000622763,0.000716524,0.001339287,3.8625733836912,8
152,group_lasso_N_3_i_12,3783,QOCO_SOLVED,0.000621543,0.000838573,0.001460116,4.433221323641859,8
153,group_lasso_N_3_i_13,3783,QOCO_SOLVED,0.000574112,0.000646613,0.001220725,3.3159685745249243,7
154,group_lasso_N_3_i_14,3783,QOCO_SOLVED,0.000610112,0.000746913,0.001357025,3.53151816496048,8
155,group_lasso_N_3_i_15,3783,QOCO_SOLVED,0.000581812,0.000735373,0.001317185,3.489834683289554,8
156,group_lasso_N_3_i_16,3783,QOCO_SOLVED,0.000634212,0.000737253,0.001371465,3.8822175568453687,8
157,group_lasso_N_3_i_17,3783,QOCO_SOLVED,0.000579712,0.000645492,0.001225204,3.449371796279511,7
158,group_lasso_N_3_i_18,3783,QOCO_SOLVED,0.000590613,0.000645543,0.001236156,3.609200254291448,7
159,group_lasso_N_3_i_19,3783,QOCO_SOLVED,0.000593362,0.000804723,0.0013980849999999,4.311700313662384,8
160,group_lasso_N_4_i_0,6044,QOCO_SOLVED,0.001230535,0.001306456,0.0025369909999999,7.533529505017872,8
161,group_lasso_N_4_i_1,6044,QOCO_SOLVED,0.001255525,0.001154295,0.00240982,7.16744869960519,7
162,group_lasso_N_4_i_2,6044,QOCO_SOLVED,0.001197107,0.001137767,0.002334874,6.614620399642205,8
163,group_lasso_N_4_i_3,6044,QOCO_SOLVED,0.001231057,0.001161997,0.002393054,8.671326448411248,7
164,group_lasso_N_4_i_4,6044,QOCO_SOLVED,0.001234656,0.001161856,0.002396512,5.791236194060467,7
165,group_lasso_N_4_i_5,6044,QOCO_SOLVED,0.001189056,0.001154786,0.002343842,9.112860014077944,8
166,group_lasso_N_4_i_6,6044,QOCO_SOLVED,0.001228466,0.001493968,0.002722434,6.159782684500769,9
167,group_lasso_N_4_i_7,6044,QOCO_SOLVED,0.001235606,0.001332376,0.002567982,5.256296380807682,8
168,group_lasso_N_4_i_8,6044,QOCO_SOLVED,0.001221736,0.001172705,0.0023944409999999,6.367000309485464,7
169,group_lasso_N_4_i_9,6044,QOCO_SOLVED,0.001228505,0.001307186,0.0025356909999999,7.5850925547046915,8
170,group_lasso_N_4_i_10,6044,QOCO_SOLVED,0.001234405,0.001162475,0.00239688,5.092002071925478,7
171,group_lasso_N_4_i_11,6044,QOCO_SOLVED,0.001227906,0.001170075,0.002397981,6.316698130850393,7
172,group_lasso_N_4_i_12,6044,QOCO_SOLVED,0.001193255,0.001117775,0.00231103,7.053522530587621,8
173,group_lasso_N_4_i_13,6044,QOCO_SOLVED,0.001184585,0.001103695,0.00228828,6.1118661923720445,8
174,group_lasso_N_4_i_14,6044,QOCO_SOLVED,0.001224306,0.001327916,0.002552222,7.882220767969917,8
175,group_lasso_N_4_i_15,6044,QOCO_SOLVED,0.001236635,0.001163815,0.00240045,5.662718500445856,7
176,group_lasso_N_4_i_16,6044,QOCO_SOLVED,0.001243996,0.001240896,0.002484892,7.628370158372666,8
177,group_lasso_N_4_i_17,6044,QOCO_SOLVED,0.001194185,0.001001964,0.0021961489999999,7.943057255969386,7
178,group_lasso_N_4_i_18,6044,QOCO_SOLVED,0.001236235,0.001315126,0.002551361,7.027480397642385,8
179,group_lasso_N_4_i_19,6044,QOCO_SOLVED,0.001236646,0.001345156,0.002581802,7.6007412961556575,8
180,group_lasso_N_5_i_0,8805,QOCO_SOLVED,0.00216986,0.001589277,0.003759137,6.776931954141334,8
181,group_lasso_N_5_i_1,8805,QOCO_SOLVED,0.00228535,0.001872548,0.004157898,6.079791789898646,8
182,group_lasso_N_5_i_2,8805,QOCO_SOLVED,0.00228117,0.001836537,0.004117707,8.467907634461474,8
183,group_lasso_N_5_i_3,8805,QOCO_SOLVED,0.002262902,0.001857956,0.004120858,4.589180912948806,8
184,group_lasso_N_5_i_4,8805,QOCO_SOLVED,0.002258567,0.001828242,0.004086809,6.730925214267505,8
185,group_lasso_N_5_i_5,8805,QOCO_SOLVED,0.002282834,0.00184048,0.004123314,7.652502334832086,8
186,group_lasso_N_5_i_6,8805,QOCO_SOLVED,0.002276091,0.002021318,0.004297409,6.460180828914407,9
187,group_lasso_N_5_i_7,8805,QOCO_SOLVED,0.00228037,0.002049837,0.004330207,6.768700658007237,9
188,group_lasso_N_5_i_8,8805,QOCO_SOLVED,0.002272207,0.001869025,0.004141232,7.020689447083833,8
189,group_lasso_N_5_i_9,8805,QOCO_SOLVED,0.002190695,0.001766033,0.003956728,6.067830363712948,9
190,group_lasso_N_5_i_10,8805,QOCO_SOLVED,0.002223315,0.001632551,0.003855866,4.950225246088078,8
191,group_lasso_N_5_i_11,8805,QOCO_SOLVED,0.002169484,0.0015819,0.003751384,7.253937997790269,8
192,group_lasso_N_5_i_12,8805,QOCO_SOLVED,0.002168464,0.00159327,0.003761734,6.594368720591504,8
193,group_lasso_N_5_i_13,8805,QOCO_SOLVED,0.002196364,0.0015985,0.003794864,6.772705988968939,8
194,group_lasso_N_5_i_14,8805,QOCO_SOLVED,0.002271384,0.001850851,0.004122235,5.0424410760997125,8
195,group_lasso_N_5_i_15,8805,QOCO_SOLVED,0.002289633,0.001633469,0.003923102,6.54496575778891,7
196,group_lasso_N_5_i_16,8805,QOCO_SOLVED,0.002269553,0.001842051,0.004111604,7.014158562050248,8
197,group_lasso_N_5_i_17,8805,QOCO_SOLVED,0.002279803,0.00183875,0.004118553,6.33711764341258,8
198,group_lasso_N_5_i_18,8805,QOCO_SOLVED,0.002162222,0.001599997,0.003762219,8.308432336510226,8
199,group_lasso_N_5_i_19,8805,QOCO_SOLVED,0.002277538,0.00181875,0.004096288,9.031891998724404,8
200,robust_kalman_filter_N_25_i_0,775,QOCO_SOLVED,9.48e-05,0.000411762,0.000506562,766.180507408966,9
201,robust_kalman_filter_N_25_i_1,775,QOCO_SOLVED,0.000100451,0.000409252,0.000509703,464.9850498371736,9
202,robust_kalman_filter_N_25_i_2,775,QOCO_SOLVED,9.4701e-05,0.000465812,0.000560513,1534.666011994317,10
203,robust_kalman_filter_N_25_i_3,775,QOCO_SOLVED,8.96e-05,0.000352762,0.000442362,706.2163249719646,9
204,robust_kalman_filter_N_25_i_4,775,QOCO_SOLVED,9.631e-05,0.000417262,0.000513572,914.4432306064527,9
205,robust_kalman_filter_N_25_i_5,775,QOCO_SOLVED,9.4201e-05,0.000376331,0.0004705319999999,299.92034544287907,8
206,robust_kalman_filter_N_25_i_6,775,QOCO_SOLVED,9.9581e-05,0.000416932,0.000516513,1116.245258089564,9
207,robust_kalman_filter_N_25_i_7,775,QOCO_SOLVED,9.4921e-05,0.000413272,0.000508193,1301.037580813921,9
208,robust_kalman_filter_N_25_i_8,775,QOCO_SOLVED,9.9271e-05,0.000417952,0.000517223,1041.8768412073532,9
209,robust_kalman_filter_N_25_i_9,775,QOCO_SOLVED,9.561e-05,0.000360432,0.000456042,650.023563923251,9
210,robust_kalman_filter_N_25_i_10,775,QOCO_SOLVED,9.3e-05,0.000387422,0.000480422,1205.4705144518607,10
211,robust_kalman_filter_N_25_i_11,775,QOCO_SOLVED,9.5541e-05,0.000392952,0.000488493,1435.828175815266,10
212,robust_kalman_filter_N_25_i_12,775,QOCO_SOLVED,9.328e-05,0.000350361,0.000443641,337.364803777308,9
213,robust_kalman_filter_N_25_i_13,775,QOCO_SOLVED,8.9051e-05,0.000317672,0.000406723,574.9030251165383,8
214,robust_kalman_filter_N_25_i_14,775,QOCO_SOLVED,9.531e-05,0.000354731,0.000450041,632.7262628471477,9
215,robust_kalman_filter_N_25_i_15,775,QOCO_SOLVED,9.3931e-05,0.000327341,0.000421272,324.21762332194174,8
216,robust_kalman_filter_N_25_i_16,775,QOCO_SOLVED,8.6e-05,0.000357242,0.000443242,1002.2603406225028,9
217,robust_kalman_filter_N_25_i_17,775,QOCO_SOLVED,9.2451e-05,0.000355061,0.000447512,565.6364915593476,9
218,robust_kalman_filter_N_25_i_18,775,QOCO_SOLVED,0.000103371,0.000378202,0.000481573,1030.1790222686232,9
219,robust_kalman_filter_N_25_i_19,775,QOCO_SOLVED,9.6611e-05,0.000417832,0.000514443,1125.0839708797794,10
220,robust_kalman_filter_N_50_i_0,1550,QOCO_SOLVED,0.000184961,0.001083215,0.001268176,1242.5057595521446,12
221,robust_kalman_filter_N_50_i_1,1550,QOCO_SOLVED,0.00018803,0.001068365,0.001256395,2986.414180894404,12
222,robust_kalman_filter_N_50_i_2,1550,QOCO_SOLVED,0.000185791,0.000894804,0.001080595,2914.381811910549,10
223,robust_kalman_filter_N_50_i_3,1550,QOCO_SOLVED,0.000184691,0.000891054,0.001075745,2462.5657692831205,10
224,robust_kalman_filter_N_50_i_4,1550,QOCO_SOLVED,0.000189641,0.000891764,0.001081405,888.2934252739919,10
225,robust_kalman_filter_N_50_i_5,1550,QOCO_SOLVED,0.000197191,0.000808374,0.001005565,2676.556531746995,10
226,robust_kalman_filter_N_50_i_6,1550,QOCO_SOLVED,0.00017101,0.000854344,0.001025354,2493.980739726534,11
227,robust_kalman_filter_N_50_i_7,1550,QOCO_SOLVED,0.000174521,0.000713623,0.000888144,1707.4562820219994,9
228,robust_kalman_filter_N_50_i_8,1550,QOCO_SOLVED,0.000173691,0.000789914,0.000963605,1174.7189626605089,10
229,robust_kalman_filter_N_50_i_9,1550,QOCO_SOLVED,0.000194141,0.000779794,0.000973935,1733.0776808157166,10
230,robust_kalman_filter_N_50_i_10,1550,QOCO_SOLVED,0.000225601,0.000702183,0.000927784,1707.48894854862,9
231,robust_kalman_filter_N_50_i_11,1550,QOCO_SOLVED,0.00018795,0.000801814,0.000989764,2305.7012673390977,10
232,robust_kalman_filter_N_50_i_12,1550,QOCO_SOLVED,0.000186931,0.000986714,0.001173645,2691.9800760626754,11
233,robust_kalman_filter_N_50_i_13,1550,QOCO_SOLVED,0.000199731,0.001067605,0.001267336,2125.9506630339683,12
